"Wavelength (A)" Specta "Best Fitting Model" "Non-parm Extinction Curve" "Non-param Adjusted Continuum"
4239.68 0.718157 0.710647 0.81739 0.904
4240.02 0.726082 0.716657 0.816307 0.904028
4240.37 0.734442 0.722929 0.815121 0.904055
4240.72 0.741351 0.729277 0.814009 0.904082
4241.06 0.745625 0.735546 0.814309 0.904109
4241.41 0.748538 0.741646 0.814609 0.904136
4241.76 0.751847 0.747572 0.815124 0.904163
4242.11 0.756017 0.753395 0.815896 0.904189
4242.45 0.76005 0.759217 0.81667 0.904215
4242.8 0.76297 0.765098 0.815729 0.904241
4243.15 0.764379 0.770985 0.814517 0.904267
4243.49 0.764101 0.776669 0.813491 0.904293
4243.84 0.762362 0.781798 0.812966 0.904319
4244.19 0.760123 0.785948 0.812442 0.904344
4244.54 0.758367 0.788722 0.812646 0.904369
4244.88 0.757448 0.789832 0.813196 0.904394
4245.23 0.757324 0.789143 0.813619 0.904419
4245.58 0.757912 0.786658 0.812684 0.904444
4245.92 0.759023 0.782469 0.811751 0.904469
4246.27 0.760432 0.776708 0.810738 0.904493
4246.62 0.761512 0.769515 0.809642 0.904518
4246.97 0.761235 0.76105 0.80855 0.904542
4247.31 0.758164 0.751507 0.813452 0.904566
4247.66 0.748813 0.741144 0.819038 0.90459
4248.01 0.72911 0.730279 0.826508 0.904614
4248.36 0.701701 0.719288 0.838125 0.904638
4248.7 0.68016 0.7086 0.849989 0.904662
4249.05 0.677276 0.698676 0.847355 0.904686
4249.4 0.688879 0.689983 0.83929 0.90471
4249.75 0.701473 0.682967 0.832756 0.904733
4250.1 0.705335 0.677976 0.83517 0.904757
4250.44 0.701055 0.675182 0.837596 0.90478
4250.79 0.690999 0.674504 0.841763 0.904804
4251.14 0.678807 0.675591 0.847398 0.904827
4251.49 0.669243 0.677873 0.853089 0.904851
4251.83 0.666035 0.680669 0.854531 0.904874
4252.18 0.668081 0.683339 0.855805 0.904898
4252.53 0.67293 0.685411 0.855615 0.904921
4252.88 0.678518 0.686672 0.852982 0.904944
4253.23 0.68332 0.687182 0.850362 0.904968
4253.57 0.686087 0.687237 0.851088 0.904991
4253.92 0.687387 0.687282 0.852716 0.905014
4254.27 0.688635 0.68781 0.853726 0.905038
4254.62 0.691217 0.689264 0.852276 0.905061
4254.97 0.696454 0.691961 0.850829 0.905085
4255.31 0.705442 0.696021 0.847032 0.905108
4255.66 0.716283 0.701328 0.841811 0.905132
4256.01 0.724866 0.707516 0.836784 0.905155
4256.36 0.72805 0.713995 0.836263 0.905179
4256.71 0.7264 0.720018 0.835742 0.905203
4257.06 0.72135 0.724797 0.835943 0.905226
4257.4 0.715116 0.72763 0.837035 0.90525
4257.75 0.710808 0.728036 0.838129 0.905274
4258.1 0.71093 0.725837 0.835585 0.905298
4258.45 0.713991 0.721187 0.832483 0.905322
4258.8 0.717018 0.714543 0.83017 0.905346
4259.15 0.717991 0.706598 0.829844 0.905371
4259.49 0.716601 0.698212 0.829519 0.905395
4259.84 0.712823 0.690333 0.827562 0.90542
4260.19 0.707738 0.683918 0.824908 0.905444
4260.54 0.703088 0.679824 0.822865 0.905469
4260.89 0.700267 0.6787 0.825407 0.905494
4261.24 0.699665 0.680899 0.827961 0.905519
4261.59 0.701494 0.686419 0.828398 0.905544
4261.93 0.705895 0.69493 0.826982 0.905569
4262.28 0.712947 0.705841 0.82557 0.905595
4262.63 0.722612 0.718412 0.819583 0.905621
4262.98 0.734318 0.731852 0.813438 0.905646
4263.33 0.74733 0.745402 0.806853 0.905672
4263.68 0.760614 0.758379 0.799501 0.905699
4264.03 0.772718 0.770206 0.792249 0.905725
4264.38 0.78232 0.780413 0.786753 0.905752
4264.73 0.78934 0.788651 0.781743 0.905778
4265.07 0.794262 0.794682 0.777919 0.905805
4265.42 0.797335 0.798381 0.778314 0.905832
4265.77 0.798297 0.799738 0.778709 0.90586
4266.12 0.796805 0.798845 0.782133 0.905887
4266.47 0.792384 0.795875 0.787347 0.905915
4266.82 0.784464 0.791046 0.792714 0.905943
4267.17 0.772979 0.784573 0.79985 0.905972
4267.52 0.759581 0.776622 0.807083 0.906
4267.87 0.746255 0.767278 0.814098 0.906029
4268.22 0.734208 0.756561 0.820854 0.906058
4268.57 0.723818 0.744463 0.827695 0.906088
4268.91 0.715171 0.731014 0.834854 0.906117
4269.26 0.706971 0.716341 0.842133 0.906147
4269.61 0.69748 0.700701 0.850929 0.906177
4269.96 0.686449 0.684496 0.862883 0.906208
4270.31 0.675997 0.668264 0.875092 0.906239
4270.66 0.668192 0.652629 0.878048 0.90627
4271.01 0.662818 0.638242 0.877831 0.906301
4271.36 0.658474 0.625708 0.878987 0.906333
4271.71 0.654015 0.615491 0.886795 0.906365
4272.06 0.648925 0.607841 0.894708 0.906397
4272.41 0.642853 0.602772 0.90153 0.90643
4272.76 0.636448 0.600108 0.907616 0.906463
4273.11 0.631143 0.599586 0.913664 0.906496
4273.46 0.628143 0.600989 0.9154 0.90653
4273.81 0.627745 0.604234 0.917142 0.906564
4274.16 0.630011 0.609387 0.916978 0.906598
4274.51 0.634531 0.616591 0.914475 0.906633
4274.86 0.640343 0.625933 0.911983 0.906668
4275.21 0.646765 0.637335 0.906542 0.906704
4275.56 0.654893 0.650504 0.900733 0.906739
4275.91 0.666446 0.664941 0.893455 0.906776
4276.26 0.681563 0.680025 0.882806 0.906812
4276.61 0.697718 0.695103 0.872345 0.906849
4276.96 0.712264 0.709554 0.86392 0.906886
4277.31 0.723835 0.72281 0.856291 0.906924
4277.66 0.731758 0.734343 0.849306 0.906962
4278.01 0.735973 0.74367 0.84527 0.907
4278.36 0.737933 0.750376 0.841262 0.907039
4278.71 0.739265 0.754199 0.838169 0.907078
4279.06 0.740581 0.755125 0.835715 0.907118
4279.41 0.741689 0.753453 0.833288 0.907158
4279.76 0.742226 0.749783 0.831923 0.907198
4280.11 0.741261 0.744907 0.83056 0.907239
4280.46 0.737784 0.739649 0.830234 0.907281
4280.81 0.732514 0.734706 0.831191 0.907322
4281.16 0.728164 0.730544 0.83215 0.907364
4281.51 0.726823 0.727387 0.834359 0.907407
4281.86 0.726314 0.72526 0.836754 0.90745
4282.21 0.72296 0.724056 0.839775 0.907493
4282.56 0.715914 0.723587 0.844213 0.907537
4282.91 0.709035 0.723599 0.848685 0.907581
4283.26 0.706191 0.723774 0.850208 0.907626
4283.61 0.707282 0.723755 0.85068 0.907671
4283.96 0.7101 0.723218 0.851734 0.907717
4284.31 0.712614 0.72195 0.855627 0.907763
4284.66 0.713273 0.719912 0.859548 0.90781
4285.01 0.710735 0.71723 0.865002 0.907857
4285.36 0.705657 0.714117 0.871509 0.907904
4285.71 0.700228 0.710765 0.877872 0.907952
4286.06 0.696359 0.707242 0.878453 0.908001
4286.41 0.694817 0.703447 0.879035 0.90805
4286.76 0.696047 0.699135 0.879861 0.908099
4287.12 0.698731 0.694005 0.880963 0.908149
4287.47 0.699638 0.687805 0.882068 0.908199
4287.82 0.695957 0.68044 0.889395 0.90825
4288.17 0.687626 0.672037 0.897487 0.908302
4288.52 0.675511 0.662973 0.905489 0.908354
4288.87 0.661107 0.653841 0.913199 0.908406
4289.22 0.646868 0.645359 0.921008 0.908459
4289.57 0.635232 0.638256 0.925141 0.908513
4289.92 0.627833 0.63316 0.928194 0.908567
4290.27 0.625911 0.630497 0.930038 0.908621
4290.62 0.629875 0.630449 0.927272 0.908676
4290.98 0.638331 0.632954 0.924518 0.908732
4291.33 0.649596 0.637733 0.919394 0.908788
4291.68 0.661368 0.644324 0.913021 0.908845
4292.03 0.670925 0.652123 0.906694 0.908902
4292.38 0.676305 0.660429 0.900219 0.90896
4292.73 0.677957 0.668529 0.893812 0.909018
4293.08 0.67686 0.675791 0.891335 0.909077
4293.43 0.67518 0.68176 0.892443 0.909137
4293.79 0.676216 0.686214 0.893552 0.909197
4294.14 0.68207 0.689133 0.891803 0.909258
4294.49 0.689222 0.690608 0.889934 0.909319
4294.84 0.692609 0.690713 0.889187 0.909381
4295.19 0.689516 0.689428 0.890143 0.909443
4295.54 0.680305 0.686627 0.8911 0.909506
4295.89 0.66596 0.682139 0.89792 0.90957
4296.25 0.650203 0.675837 0.905996 0.909634
4296.6 0.637836 0.667707 0.915825 0.909699
4296.95 0.630485 0.657861 0.930249 0.909764
4297.3 0.624004 0.646506 0.945018 0.90983
4297.65 0.614132 0.633904 0.956728 0.909897
4298.0 0.601479 0.620363 0.967276 0.909964
4298.35 0.589418 0.606265 0.977044 0.910032
4298.71 0.580124 0.592096 0.981706 0.9101
4299.06 0.572667 0.578453 0.986402 0.910169
4299.41 0.565663 0.565983 0.994234 0.910239
4299.76 0.558259 0.555281 1.00429 0.910309
4300.11 0.550006 0.546762 1.01449 0.91038
4300.47 0.540769 0.540594 1.02438 0.910452
4300.82 0.531473 0.536688 1.03443 0.910524
4301.17 0.523286 0.534774 1.04085 0.910597
4301.52 0.517417 0.534499 1.04322 0.910671
4301.87 0.51512 0.535531 1.0456 0.910745
4302.22 0.517366 0.537603 1.03758 0.91082
4302.58 0.52369 0.540491 1.02879 0.910896
4302.93 0.533159 0.543959 1.01951 0.910972
4303.28 0.544151 0.547704 1.00932 0.911049
4303.63 0.554071 0.55134 0.999285 0.911127
4303.99 0.560432 0.554438 0.996616 0.911205
4304.34 0.56207 0.556607 0.995655 0.911284
4304.69 0.558415 0.55757 0.995768 0.911364
4305.04 0.550381 0.557202 0.999037 0.911444
4305.39 0.541743 0.555516 1.00232 0.911525
4305.75 0.536309 0.55262 1.00425 0.911607
4306.1 0.534895 0.548665 1.00558 0.91169
4306.45 0.536544 0.543842 1.00669 0.911773
4306.8 0.539526 0.538401 1.00638 0.911857
4307.16 0.540144 0.532694 1.00608 0.911942
4307.51 0.534722 0.527187 1.00872 0.912027
4307.86 0.524822 0.522439 1.01342 0.912113
4308.21 0.516149 0.519019 1.01787 0.9122
4308.57 0.513397 0.517421 1.01487 0.912288
4308.92 0.517231 0.517986 1.01189 0.912376
4309.27 0.527342 0.520881 1.00433 0.912465
4309.62 0.541617 0.526097 0.992065 0.912555
4309.98 0.556062 0.533485 0.980021 0.912646
4310.33 0.56735 0.542794 0.967956 0.912737
4310.68 0.575888 0.553699 0.956094 0.912829
4311.03 0.583232 0.565839 0.945499 0.912922
4311.39 0.591012 0.578867 0.936772 0.913016
4311.74 0.600966 0.592492 0.928164 0.91311
4312.09 0.614499 0.606518 0.919698 0.913206
4312.44 0.630708 0.620848 0.911351 0.913302
4312.8 0.647739 0.635484 0.901046 0.913399
4313.15 0.664452 0.650505 0.885636 0.913496
4313.5 0.680996 0.66606 0.870617 0.913595
4313.86 0.697647 0.682341 0.855855 0.913694
4314.21 0.714614 0.699553 0.841419 0.913794
4314.56 0.732063 0.717845 0.827788 0.913895
4314.92 0.749993 0.737213 0.816502 0.913996
4315.27 0.767999 0.757429 0.805444 0.914099
4315.62 0.785596 0.778006 0.795489 0.914202
4315.97 0.802004 0.798251 0.786231 0.914306
4316.33 0.816229 0.817384 0.777391 0.914411
4316.68 0.827467 0.834676 0.771673 0.914516
4317.03 0.835531 0.849572 0.766017 0.914623
4317.39 0.840386 0.861733 0.762705 0.91473
4317.74 0.842645 0.871021 0.761427 0.914837
4318.09 0.843521 0.877448 0.760152 0.914946
4318.45 0.844171 0.881115 0.761148 0.915055
4318.8 0.845436 0.882174 0.762186 0.915164
4319.15 0.848036 0.880815 0.76201 0.915275
4319.51 0.851681 0.87727 0.760266 0.915385
4319.86 0.854883 0.871821 0.758527 0.915497
4320.21 0.856177 0.864777 0.757853 0.915608
4320.57 0.854618 0.856423 0.757312 0.91572
4320.92 0.849448 0.84694 0.758835 0.915833
4321.27 0.840318 0.836341 0.764348 0.915946
4321.63 0.827497 0.824457 0.769922 0.916059
4321.98 0.811368 0.811002 0.779552 0.916173
4322.34 0.792787 0.795709 0.790403 0.916287
4322.69 0.772822 0.77849 0.801882 0.916401
4323.04 0.752554 0.759558 0.814826 0.916515
4323.4 0.733078 0.739461 0.828087 0.91663
4323.75 0.715481 0.719031 0.842235 0.916745
4324.1 0.700706 0.699296 0.856986 0.91686
4324.46 0.689616 0.681374 0.869961 0.916975
4324.81 0.682502 0.666393 0.872057 0.917091
4325.17 0.678256 0.655408 0.87416 0.917206
4325.52 0.675667 0.649305 0.87436 0.917321
4325.87 0.67508 0.648678 0.873393 0.917437
4326.23 0.677973 0.653707 0.872089 0.917552
4326.58 0.685436 0.664088 0.866777 0.917668
4326.94 0.697251 0.679044 0.861512 0.917783
4327.29 0.712893 0.697438 0.854173 0.917898
4327.64 0.730931 0.717942 0.845114 0.918013
4328.0 0.749106 0.739212 0.836198 0.918128
4328.35 0.765437 0.760029 0.825716 0.918243
4328.71 0.779213 0.779391 0.815418 0.918358
4329.06 0.790101 0.796558 0.806226 0.918472
4329.41 0.799444 0.811071 0.798282 0.918586
4329.77 0.810484 0.822757 0.790455 0.9187
4330.12 0.825381 0.83171 0.78652 0.918813
4330.48 0.840094 0.83825 0.782981 0.918926
4330.83 0.848643 0.842855 0.782405 0.919039
4331.19 0.848865 0.846066 0.786848 0.919151
4331.54 0.843958 0.848417 0.79133 0.919263
4331.89 0.837483 0.850356 0.793028 0.919374
4332.25 0.832735 0.852204 0.794159 0.919485
4332.6 0.832876 0.854129 0.793404 0.919596
4332.96 0.839006 0.856135 0.788105 0.919705
4333.31 0.848661 0.858062 0.782859 0.919815
4333.67 0.859086 0.859606 0.779121 0.919923
4334.02 0.868119 0.86035 0.775885 0.920031
4334.38 0.873896 0.85981 0.772963 0.920139
4334.73 0.874778 0.857484 0.771125 0.920245
4335.09 0.869591 0.852902 0.769294 0.920351
4335.44 0.857469 0.845672 0.77717 0.920456
4335.8 0.840313 0.835538 0.789924 0.920561
4336.15 0.821759 0.822439 0.803089 0.920664
4336.5 0.804346 0.806552 0.817169 0.920767
4336.86 0.787641 0.7883 0.831624 0.920869
4337.21 0.77073 0.76832 0.845493 0.92097
4337.57 0.752779 0.747384 0.859059 0.92107
4337.92 0.733013 0.726304 0.872824 0.921169
4338.28 0.711426 0.705865 0.885071 0.921267
4338.63 0.690515 0.686797 0.897578 0.921364
4338.99 0.673205 0.669791 0.907217 0.92146
4339.34 0.660715 0.655508 0.914225 0.921555
4339.7 0.652695 0.644573 0.921315 0.921649
4340.05 0.648838 0.63751 0.919927 0.921741
4340.41 0.649252 0.634651 0.918518 0.921833
4340.76 0.654124 0.636042 0.915733 0.921923
4341.12 0.662923 0.641411 0.911371 0.922012
4341.47 0.674329 0.650195 0.907039 0.9221
4341.83 0.687001 0.661641 0.901489 0.922187
4342.19 0.699709 0.674945 0.895895 0.922272
4342.54 0.711282 0.689377 0.889844 0.922356
4342.9 0.721441 0.704354 0.883084 0.922439
4343.25 0.73109 0.719457 0.876401 0.92252
4343.61 0.741358 0.73438 0.868391 0.9226
4343.96 0.754243 0.748862 0.860268 0.922679
4344.32 0.772006 0.762631 0.852138 0.922756
4344.67 0.792796 0.775409 0.843881 0.922831
4345.03 0.808335 0.786963 0.835742 0.922905
4345.38 0.811362 0.797186 0.833237 0.922977
4345.74 0.806374 0.806156 0.832141 0.923048
4346.09 0.803135 0.814138 0.830184 0.923117
4346.45 0.807316 0.821504 0.825875 0.923185
4346.81 0.816945 0.828601 0.8216 0.923251
4347.16 0.829267 0.835606 0.814061 0.923315
4347.52 0.841929 0.842425 0.805463 0.923378
4347.87 0.8528 0.848673 0.79709 0.923438
4348.23 0.860807 0.853734 0.789187 0.923497
4348.58 0.867195 0.856886 0.781401 0.923554
4348.94 0.873079 0.857449 0.780146 0.923609
4349.3 0.874663 0.854934 0.78199 0.923663
4349.65 0.865068 0.849156 0.78599 0.923714
4350.01 0.841834 0.84029 0.802794 0.923764
4350.36 0.814112 0.828879 0.820145 0.923812
4350.72 0.792387 0.815773 0.832781 0.923857
4351.08 0.77979 0.802026 0.842394 0.923901
4351.43 0.774049 0.788749 0.8515 0.923942
4351.79 0.772843 0.776967 0.853833 0.923982
4352.14 0.774083 0.767503 0.856176 0.924019
4352.5 0.775788 0.760905 0.857076 0.924054
4352.86 0.7771 0.757434 0.856846 0.924087
4353.21 0.778118 0.757099 0.856654 0.924118
4353.57 0.779028 0.759716 0.857488 0.924147
4353.92 0.780225 0.764969 0.858324 0.924174
4354.28 0.782154 0.772453 0.858327 0.924198
4354.64 0.785337 0.781681 0.857524 0.92422
4354.99 0.790369 0.792084 0.856722 0.924239
4355.35 0.797571 0.803013 0.853648 0.924256
4355.71 0.806088 0.813763 0.85055 0.924271
4356.06 0.814753 0.823641 0.847941 0.924284
4356.42 0.822402 0.832047 0.845904 0.924293
4356.78 0.827868 0.838569 0.843875 0.924301
4357.13 0.830332 0.843047 0.842644 0.924306
4357.49 0.830676 0.845604 0.841473 0.924308
4357.85 0.830301 0.846615 0.84057 0.924308
4358.2 0.830473 0.846638 0.840052 0.924306
4358.56 0.832279 0.846305 0.839535 0.9243
4358.91 0.83632 0.84621 0.8394 0.924292
4359.27 0.840485 0.846811 0.839315 0.924282
4359.63 0.841753 0.848373 0.839049 0.924268
4359.98 0.839706 0.850972 0.838459 0.924252
4360.34 0.837687 0.85452 0.83787 0.924233
4360.7 0.83891 0.858831 0.835897 0.924212
4361.06 0.843774 0.863688 0.833662 0.924187
4361.41 0.851537 0.868891 0.830431 0.92416
4361.77 0.861146 0.874281 0.825042 0.92413
4362.13 0.871048 0.879752 0.819704 0.924097
4362.48 0.87981 0.885235 0.814465 0.924061
4362.84 0.887264 0.890657 0.809289 0.924023
4363.2 0.893827 0.895903 0.804571 0.923982
4363.55 0.900211 0.900777 0.800992 0.923939
4363.91 0.907665 0.905 0.797437 0.923893
4364.27 0.917095 0.908233 0.79263 0.923844
4364.62 0.925926 0.910141 0.787446 0.923793
4364.98 0.929807 0.910457 0.784445 0.92374
4365.34 0.926556 0.909046 0.788643 0.923685
4365.7 0.918491 0.905928 0.792875 0.923628
4366.05 0.908385 0.901274 0.797141 0.923568
4366.41 0.898017 0.895379 0.801442 0.923506
4366.77 0.888593 0.888626 0.805603 0.923443
4367.13 0.880853 0.881437 0.809049 0.923377
4367.48 0.874482 0.874231 0.812517 0.92331
4367.84 0.869009 0.867379 0.815878 0.92324
4368.2 0.863862 0.861176 0.819196 0.923169
4368.55 0.858409 0.855821 0.822704 0.923096
4368.91 0.852353 0.851419 0.827173 0.923022
4369.27 0.846273 0.847996 0.831679 0.922946
4369.63 0.840861 0.845512 0.836056 0.922869
4369.98 0.836542 0.843856 0.840373 0.92279
4370.34 0.833554 0.842827 0.844365 0.92271
4370.7 0.83189 0.842111 0.845697 0.922628
4371.06 0.830865 0.841277 0.847032 0.922545
4371.42 0.829696 0.839822 0.848424 0.922461
4371.77 0.827869 0.837246 0.849855 0.922376
4372.13 0.825075 0.833161 0.851462 0.92229
4372.49 0.821114 0.827384 0.854939 0.922202
4372.85 0.816098 0.819998 0.858437 0.922114
4373.2 0.810207 0.811363 0.862759 0.922025
4373.56 0.803743 0.802076 0.867724 0.921935
4373.92 0.797107 0.792899 0.872555 0.921844
4374.28 0.790689 0.784644 0.874293 0.921753
4374.64 0.784832 0.778076 0.876036 0.921661
4374.99 0.779911 0.773811 0.876717 0.921568
4375.35 0.777144 0.772239 0.876487 0.921475
4375.71 0.778506 0.773469 0.876203 0.921381
4376.07 0.784922 0.777321 0.873835 0.921287
4376.43 0.793321 0.783354 0.871476 0.921192
4376.78 0.799808 0.790935 0.869079 0.921098
4377.14 0.802727 0.799335 0.866645 0.921003
4377.5 0.802597 0.80782 0.864221 0.920908
4377.86 0.800375 0.815719 0.863856 0.920812
4378.22 0.79843 0.822455 0.863494 0.920717
4378.57 0.79936 0.827546 0.864674 0.920622
4378.93 0.802774 0.830586 0.867494 0.920527
4379.29 0.805173 0.831221 0.870329 0.920432
4379.65 0.803837 0.829145 0.870994 0.920337
4380.01 0.800039 0.824095 0.871602 0.920242
4380.37 0.79605 0.815872 0.875397 0.920148
4380.72 0.791836 0.804371 0.882969 0.920054
4381.08 0.78482 0.789629 0.890641 0.919961
4381.44 0.772876 0.771887 0.902747 0.919868
4381.8 0.756575 0.751668 0.91533 0.919776
4382.16 0.737281 0.729815 0.928713 0.919684
4382.52 0.716736 0.707484 0.943087 0.919594
4382.88 0.697131 0.686055 0.957799 0.919503
4383.23 0.680373 0.666981 0.969949 0.919414
4383.59 0.666864 0.651596 0.982113 0.919326
4383.95 0.656556 0.64094 0.990972 0.919238
4384.31 0.649826 0.635639 0.995058 0.919152
4384.67 0.647572 0.635847 0.99917 0.919066
4385.03 0.650466 0.641261 0.9921 0.918982
4385.39 0.657829 0.651183 0.984048 0.918899
4385.74 0.668535 0.664606 0.975265 0.918817
4386.1 0.681147 0.680336 0.965395 0.918736
4386.46 0.693832 0.697123 0.955673 0.918657
4386.82 0.705057 0.71379 0.947914 0.918579
4387.18 0.715082 0.729337 0.940459 0.918503
4387.54 0.724781 0.743013 0.933832 0.918428
4387.9 0.735141 0.75435 0.928433 0.918355
4388.26 0.747299 0.763165 0.923081 0.918284
4388.62 0.761826 0.769543 0.916756 0.918214
4388.98 0.776002 0.773813 0.91036 0.918146
4389.33 0.785982 0.776495 0.903952 0.91808
4389.69 0.790032 0.778224 0.897482 0.918016
4390.05 0.78935 0.779643 0.891081 0.917954
4390.41 0.785444 0.781288 0.893978 0.917894
4390.77 0.780378 0.78349 0.8983 0.917836
4391.13 0.776415 0.786335 0.900433 0.91778
4391.49 0.775494 0.789677 0.898697 0.917726
4391.85 0.779088 0.793214 0.896965 0.917675
4392.21 0.788219 0.796587 0.889553 0.917626
4392.57 0.801344 0.799489 0.881315 0.91758
4392.93 0.815929 0.801743 0.87337 0.917536
4393.29 0.828561 0.803355 0.865857 0.917494
4393.65 0.834545 0.804522 0.858439 0.917455
4394.01 0.830464 0.805605 0.863359 0.917419
4394.37 0.821619 0.80708 0.870517 0.917385
4394.72 0.816602 0.809449 0.874983 0.917355
4395.08 0.81873 0.813133 0.874249 0.917327
4395.44 0.823433 0.818362 0.873516 0.917302
4395.8 0.826283 0.825072 0.872826 0.91728
4396.16 0.827925 0.832876 0.872145 0.917261
4396.52 0.830992 0.841103 0.870056 0.917245
4396.88 0.837122 0.848926 0.865285 0.917232
4397.24 0.846448 0.855522 0.860552 0.917222
4397.6 0.858465 0.860237 0.854009 0.917216
4397.96 0.869359 0.862683 0.847192 0.917213
4398.32 0.874045 0.862775 0.843739 0.917214
4398.68 0.870677 0.860693 0.846722 0.917218
4399.04 0.862359 0.856827 0.849721 0.917225
4399.4 0.852402 0.8517 0.855136 0.917236
4399.76 0.842733 0.84589 0.861072 0.91725
4400.12 0.834712 0.839946 0.865993 0.917269
4400.48 0.828926 0.834291 0.86883 0.917291
4400.84 0.824782 0.829125 0.871682 0.917317
4401.2 0.821545 0.824368 0.874574 0.917347
4401.56 0.818222 0.819668 0.877485 0.91738
4401.92 0.813716 0.814488 0.881016 0.917418
4402.28 0.807333 0.808262 0.885758 0.91746
4402.64 0.798989 0.800578 0.890538 0.917506
4403.0 0.788758 0.791326 0.89717 0.917556
4403.36 0.777433 0.780768 0.904226 0.91761
4403.72 0.766086 0.769504 0.911605 0.917669
4404.08 0.755518 0.758357 0.919539 0.917732
4404.44 0.746117 0.748203 0.927577 0.917799
4404.8 0.73835 0.739809 0.932735 0.917871
4405.16 0.733432 0.733716 0.937383 0.917948
4405.53 0.732844 0.730191 0.939235 0.918029
4405.89 0.736577 0.72925 0.935786 0.918115
4406.25 0.742386 0.730738 0.932357 0.918205
4406.61 0.748052 0.734424 0.927428 0.918301
4406.97 0.752662 0.740076 0.922275 0.918401
4407.33 0.755848 0.747505 0.918261 0.918506
4407.69 0.759261 0.75657 0.916265 0.918616
4408.05 0.76751 0.767143 0.914275 0.918731
4408.41 0.784138 0.779068 0.90403 0.918851
4408.77 0.804676 0.792137 0.892628 0.918976
4409.13 0.821701 0.806067 0.882424 0.919106
4409.49 0.832085 0.820507 0.874093 0.91924
4409.85 0.838857 0.835059 0.865878 0.919379
4410.21 0.845128 0.849293 0.86358 0.919523
4410.57 0.851679 0.862759 0.86217 0.91967
4410.94 0.858431 0.874981 0.860923 0.919823
4411.3 0.865162 0.885458 0.859948 0.919979
4411.66 0.871458 0.893666 0.858974 0.92014
4412.02 0.877032 0.89909 0.855139 0.920305
4412.38 0.882398 0.901288 0.850946 0.920474
4412.74 0.888314 0.899973 0.846815 0.920647
4413.1 0.893805 0.895114 0.84276 0.920823
4413.46 0.895569 0.887021 0.838734 0.921004
4413.82 0.891019 0.876373 0.843079 0.921188
4414.18 0.882404 0.864183 0.84845 0.921376
4414.55 0.873569 0.851681 0.853941 0.921568
4414.91 0.866204 0.840132 0.859589 0.921763
4415.27 0.859221 0.830642 0.865293 0.921961
4415.63 0.851588 0.824013 0.87079 0.922163
4415.99 0.843516 0.820687 0.876314 0.922368
4416.35 0.835648 0.820781 0.880747 0.922576
4416.71 0.829458 0.824167 0.883628 0.922787
4417.07 0.827446 0.830556 0.886524 0.923002
4417.44 0.831618 0.839532 0.883031 0.923219
4417.8 0.841223 0.850529 0.879081 0.923439
4418.16 0.854628 0.862807 0.872847 0.923662
4418.52 0.869221 0.875454 0.86378 0.923888
4418.88 0.881247 0.887466 0.854853 0.924116
4419.24 0.887935 0.897876 0.850273 0.924347
4419.61 0.891401 0.905892 0.845949 0.92458
4419.97 0.895102 0.911023 0.842387 0.924816
4420.33 0.900384 0.913126 0.839695 0.925054
4420.69 0.906258 0.912391 0.837016 0.925294
4421.05 0.911416 0.909275 0.835935 0.925537
4421.41 0.913694 0.904417 0.834901 0.925781
4421.78 0.910837 0.898538 0.835243 0.926028
4422.14 0.904056 0.89233 0.837051 0.926276
4422.5 0.89818 0.886379 0.838865 0.926526
4422.86 0.89655 0.881086 0.842992 0.926778
4423.22 0.895826 0.876651 0.847158 0.927032
4423.58 0.891192 0.873102 0.850556 0.927287
4423.95 0.882569 0.870373 0.853204 0.927544
4424.31 0.874489 0.868392 0.855844 0.927802
4424.67 0.870612 0.867138 0.857651 0.928062
4425.03 0.870618 0.866649 0.859464 0.928323
4425.39 0.873228 0.866977 0.860867 0.928585
4425.76 0.876484 0.868129 0.861913 0.928848
4426.12 0.877815 0.870019 0.862934 0.929112
4426.48 0.87563 0.872466 0.863469 0.929378
4426.84 0.871766 0.87523 0.864003 0.929644
4427.21 0.868728 0.878058 0.865082 0.929911
4427.57 0.867781 0.880712 0.866579 0.930178
4427.93 0.869156 0.882979 0.867802 0.930447
4428.29 0.872644 0.884681 0.865943 0.930716
4428.65 0.876768 0.8857 0.864089 0.930985
4429.02 0.879874 0.886024 0.862015 0.931255
4429.38 0.881417 0.885774 0.859799 0.931525
4429.74 0.881715 0.8852 0.857634 0.931796
4430.1 0.881206 0.884596 0.855814 0.932067
4430.47 0.880626 0.884179 0.853999 0.932337
4430.83 0.880699 0.883968 0.852856 0.932608
4431.19 0.88137 0.883744 0.852103 0.932879
4431.55 0.882025 0.883094 0.851706 0.933149
4431.92 0.881863 0.881547 0.853329 0.93342
4432.28 0.879628 0.87873 0.854957 0.93369
4432.64 0.874154 0.874483 0.858552 0.93396
4433.0 0.866138 0.868897 0.863156 0.934229
4433.37 0.857482 0.862292 0.867586 0.934498
4433.73 0.849734 0.855162 0.871112 0.934766
4434.09 0.843584 0.84812 0.874659 0.935034
4434.46 0.839554 0.841856 0.877221 0.9353
4434.82 0.837729 0.837103 0.879371 0.935566
4435.18 0.837939 0.834567 0.881073 0.935831
4435.54 0.840033 0.834835 0.881203 0.936095
4435.91 0.843907 0.838269 0.881333 0.936358
4436.27 0.849509 0.844921 0.8788 0.93662
4436.63 0.857198 0.85451 0.87537 0.93688
4437.0 0.867537 0.86646 0.870389 0.93714
4437.36 0.879974 0.879989 0.861155 0.937397
