"Wavelength (A)" Specta "Best Fitting Model" "Non-parm Extinction Curve" "Non-param Adjusted Continuum"
4240.37 0.670238 0.680714 11.8336 0.909553
4240.72 0.676763 0.686651 11.7563 0.909688
4241.06 0.684514 0.692743 11.6553 0.909822
4241.41 0.692679 0.698944 11.5555 0.909953
4241.76 0.70034 0.705172 11.464 0.910083
4242.11 0.706915 0.711306 11.3819 0.910212
4242.45 0.712208 0.717189 11.3007 0.910339
4242.8 0.716121 0.722642 11.252 0.910464
4243.15 0.719059 0.727478 11.2087 0.910587
4243.49 0.721611 0.731531 11.1733 0.910709
4243.84 0.724109 0.734678 11.159 0.910829
4244.19 0.726407 0.736835 11.1447 0.910948
4244.54 0.728312 0.737949 11.1377 0.911065
4244.88 0.729663 0.738006 11.1341 0.91118
4245.23 0.73032 0.737021 11.1314 0.911294
4245.58 0.73016 0.735018 11.1373 0.911406
4245.92 0.729103 0.732023 11.1433 0.911516
4246.27 0.727082 0.728092 11.163 0.911624
4246.62 0.724026 0.723296 11.1966 0.911731
4246.97 0.719862 0.717721 11.2305 0.911837
4247.31 0.714542 0.711479 11.3007 0.91194
4247.66 0.708141 0.704715 11.3756 0.912042
4248.01 0.700775 0.697571 11.4612 0.912143
4248.36 0.692693 0.690199 11.5698 0.912241
4248.7 0.68435 0.682774 11.68 0.912338
4249.05 0.676228 0.675502 11.7925 0.912434
4249.4 0.668836 0.668591 11.9067 0.912528
4249.75 0.662699 0.662247 12.0153 0.91262
4250.1 0.658176 0.656655 12.0789 0.91271
4250.44 0.655185 0.651936 12.1429 0.912799
4250.79 0.653542 0.648118 12.1823 0.912886
4251.14 0.652546 0.645159 12.2011 0.912972
4251.49 0.651044 0.642963 12.22 0.913056
4251.83 0.648178 0.641415 12.2698 0.913138
4252.18 0.644489 0.640404 12.3212 0.913219
4252.53 0.640906 0.639877 12.3689 0.913298
4252.88 0.63815 0.639823 12.4102 0.913375
4253.23 0.636648 0.64025 12.4517 0.913451
4253.57 0.636733 0.641168 12.4609 0.913525
4253.92 0.638195 0.642565 12.4615 0.913597
4254.27 0.640566 0.644373 12.4528 0.913668
4254.62 0.64344 0.646487 12.4075 0.913738
4254.97 0.646539 0.648776 12.3626 0.913805
4255.31 0.649628 0.6511 12.3061 0.913871
4255.66 0.652777 0.653313 12.2426 0.913935
4256.01 0.656286 0.655293 12.1807 0.913998
4256.36 0.660175 0.656959 12.1482 0.914059
4256.71 0.663431 0.658258 12.1158 0.914119
4257.06 0.664847 0.659167 12.1 0.914176
4257.4 0.664404 0.65971 12.1046 0.914233
4257.75 0.663452 0.659941 12.1092 0.914287
4258.1 0.663204 0.659921 12.1166 0.91434
4258.45 0.663598 0.659735 12.1244 0.914391
4258.8 0.664094 0.659495 12.1306 0.914441
4259.15 0.664282 0.659321 12.1324 0.914489
4259.49 0.663993 0.659339 12.1342 0.914536
4259.84 0.663149 0.659698 12.1253 0.914581
4260.19 0.662405 0.660549 12.1118 0.914624
4260.54 0.662854 0.66205 12.0948 0.914665
4260.89 0.665108 0.664354 12.0518 0.914705
4261.24 0.668406 0.667588 12.009 0.914744
4261.59 0.671795 0.67182 11.9622 0.914781
4261.93 0.675265 0.677053 11.9118 0.914816
4262.28 0.679671 0.683209 11.8618 0.914849
4262.63 0.685679 0.690124 11.7562 0.914881
4262.98 0.692941 0.697554 11.6493 0.914911
4263.33 0.700815 0.705217 11.5411 0.91494
4263.68 0.708651 0.712785 11.4299 0.914967
4264.03 0.715786 0.719899 11.3203 0.914993
4264.38 0.721628 0.726215 11.2412 0.915017
4264.73 0.726114 0.731439 11.1706 0.915039
4265.07 0.729425 0.735329 11.1118 0.91506
4265.42 0.731766 0.737724 11.0952 0.915079
4265.77 0.733393 0.738555 11.0786 0.915096
4266.12 0.734519 0.737823 11.0889 0.915112
4266.47 0.734753 0.735554 11.1149 0.915126
4266.82 0.733275 0.731795 11.1427 0.915139
4267.17 0.729524 0.726611 11.2009 0.91515
4267.52 0.723841 0.720062 11.2595 0.915159
4267.87 0.716751 0.712229 11.3483 0.915167
4268.22 0.708562 0.703225 11.4711 0.915173
4268.57 0.699355 0.693196 11.5959 0.915178
4268.91 0.689172 0.682316 11.7659 0.915181
4269.26 0.677895 0.670805 11.9446 0.915183
4269.61 0.665361 0.658909 12.136 0.915183
4269.96 0.65191 0.646907 12.3506 0.915181
4270.31 0.638674 0.635105 12.5709 0.915178
4270.66 0.626823 0.62381 12.7556 0.915173
4271.01 0.61719 0.613311 12.9303 0.915166
4271.36 0.610434 0.60387 13.0869 0.915158
4271.71 0.606523 0.595709 13.1416 0.915149
4272.06 0.603762 0.588987 13.1967 0.915137
4272.41 0.600313 0.583815 13.28 0.915125
4272.76 0.595907 0.580269 13.3831 0.915111
4273.11 0.591493 0.578396 13.4868 0.915095
4273.46 0.588002 0.578225 13.5648 0.915078
4273.81 0.586177 0.579766 13.6434 0.91506
4274.16 0.586699 0.583007 13.6623 0.91504
4274.51 0.589744 0.587879 13.6075 0.915019
4274.86 0.594911 0.594225 13.553 0.914997
4275.21 0.601751 0.601797 13.4307 0.914973
4275.56 0.609733 0.610289 13.3005 0.914948
4275.91 0.618294 0.61937 13.1653 0.914921
4276.26 0.627003 0.628715 13.0165 0.914894
4276.61 0.63565 0.638046 12.8703 0.914865
4276.96 0.644051 0.647138 12.7342 0.914834
4277.31 0.652055 0.655785 12.603 0.914803
4277.66 0.659532 0.663804 12.4765 0.91477
4278.01 0.666323 0.671035 12.3655 0.914737
4278.36 0.6722 0.677345 12.2559 0.914702
4278.71 0.676946 0.682652 12.1716 0.914666
4279.06 0.680741 0.686956 12.1047 0.914629
4279.41 0.684078 0.690318 12.0385 0.91459
4279.76 0.687321 0.692827 11.9833 0.914551
4280.11 0.690308 0.694582 11.9284 0.914511
4280.46 0.692756 0.695664 11.8851 0.914469
4280.81 0.694478 0.696124 11.8558 0.914427
4281.16 0.695396 0.695999 11.8266 0.914383
4281.51 0.695473 0.69535 11.824 0.914339
4281.86 0.69486 0.694279 11.825 0.914294
4282.21 0.693774 0.692911 11.8335 0.914247
4282.56 0.692373 0.691371 11.8589 0.9142
4282.91 0.690711 0.689755 11.8844 0.914152
4283.26 0.688836 0.688082 11.9149 0.914103
4283.61 0.68682 0.686286 11.9472 0.914053
4283.96 0.684748 0.684246 11.9808 0.914003
4284.31 0.682675 0.681846 12.0199 0.913951
4284.66 0.680586 0.679011 12.0592 0.913899
4285.01 0.678444 0.67574 12.1137 0.913846
4285.36 0.676078 0.672102 12.1785 0.913792
4285.71 0.67321 0.668175 12.2447 0.913738
4286.06 0.669581 0.663998 12.3364 0.913682
4286.41 0.665017 0.659571 12.429 0.913627
4286.76 0.659369 0.654869 12.5301 0.91357
4287.12 0.65275 0.649878 12.6408 0.913513
4287.47 0.645554 0.64466 12.753 0.913455
4287.82 0.638225 0.639381 12.8662 0.913396
4288.17 0.631398 0.634262 12.9808 0.913337
4288.52 0.625763 0.629537 13.0912 0.913278
4288.87 0.621633 0.625409 13.1915 0.913218
4289.22 0.618735 0.622013 13.293 0.913157
4289.57 0.616766 0.619393 13.3318 0.913096
4289.92 0.615533 0.617543 13.3521 0.913034
4290.27 0.614901 0.61644 13.3668 0.912972
4290.62 0.614793 0.616052 13.3602 0.912909
4290.98 0.615248 0.616343 13.3537 0.912846
4291.33 0.616316 0.617268 13.3342 0.912783
4291.68 0.617906 0.618744 13.3076 0.912719
4292.03 0.619837 0.620643 13.2812 0.912655
4292.38 0.621913 0.622793 13.2543 0.91259
4292.73 0.623892 0.625002 13.2275 0.912525
4293.08 0.625531 0.627088 13.2099 0.91246
4293.43 0.626724 0.628895 13.2006 0.912394
4293.79 0.627501 0.630281 13.1914 0.912329
4294.14 0.627882 0.631112 13.1973 0.912263
4294.49 0.627841 0.631241 13.2038 0.912196
4294.84 0.627338 0.630491 13.2152 0.91213
4295.19 0.626347 0.62867 13.234 0.912063
4295.54 0.624863 0.625627 13.2529 0.911996
4295.89 0.622795 0.621308 13.3188 0.911929
4296.25 0.619472 0.615777 13.3947 0.911862
4296.6 0.614 0.609205 13.4957 0.911795
4296.95 0.606133 0.601838 13.6637 0.911728
4297.3 0.596817 0.593929 13.8348 0.91166
4297.65 0.5871 0.585684 14.0187 0.911593
4298.0 0.577829 0.577254 14.2102 0.911526
4298.35 0.569732 0.568759 14.3955 0.911458
4298.71 0.562951 0.560331 14.5286 0.911391
4299.06 0.556138 0.552115 14.6636 0.911323
4299.41 0.547837 0.54427 14.8284 0.911256
4299.76 0.538481 0.536952 15.0152 0.911189
4300.11 0.529972 0.530275 15.2048 0.911121
4300.47 0.523647 0.524289 15.3767 0.911054
4300.82 0.518696 0.519007 15.5516 0.910987
4301.17 0.513864 0.51442 15.7213 0.910921
4301.52 0.508747 0.510514 15.8848 0.910854
4301.87 0.503842 0.507279 16.0509 0.910788
4302.22 0.499645 0.504701 16.1523 0.910721
4302.58 0.496443 0.502718 16.2491 0.910655
4302.93 0.494449 0.501211 16.3186 0.91059
4303.28 0.493602 0.500007 16.3396 0.910524
4303.63 0.493447 0.498897 16.3606 0.910459
4303.99 0.493516 0.497677 16.3531 0.910394
4304.34 0.49347 0.496195 16.3389 0.91033
4304.69 0.493023 0.494389 16.3353 0.910265
4305.04 0.49198 0.492275 16.3623 0.910202
4305.39 0.490322 0.489947 16.3895 0.910138
4305.75 0.488061 0.487529 16.4536 0.910075
4306.1 0.485382 0.485143 16.5341 0.910013
4306.45 0.482565 0.482896 16.6104 0.909951
4306.8 0.479866 0.480885 16.6583 0.909889
4307.16 0.477459 0.479206 16.7064 0.909828
4307.51 0.475515 0.477994 16.7385 0.909767
4307.86 0.474259 0.477433 16.7594 0.909707
4308.21 0.473966 0.477712 16.7782 0.909647
4308.57 0.474873 0.479004 16.7411 0.909589
4308.92 0.477074 0.481453 16.7042 0.90953
4309.27 0.480622 0.485145 16.6182 0.909472
4309.62 0.485372 0.490109 16.4809 0.909415
4309.98 0.490972 0.496364 16.3454 0.909359
4310.33 0.497228 0.503936 16.1274 0.909303
4310.68 0.504758 0.512852 15.9077 0.909248
4311.03 0.514421 0.523119 15.6529 0.909194
4311.39 0.526468 0.53471 15.3414 0.90914
4311.74 0.540327 0.547546 15.0391 0.909087
4312.09 0.555376 0.561489 14.6827 0.909035
4312.44 0.571112 0.576364 14.3262 0.908983
4312.8 0.58708 0.591999 13.9811 0.908933
4313.15 0.603048 0.60826 13.6448 0.908883
4313.5 0.619198 0.625041 13.3205 0.908834
4313.86 0.635755 0.642248 13.0114 0.908787
4314.21 0.652998 0.659779 12.7142 0.908739
4314.56 0.671234 0.677502 12.423 0.908693
4314.92 0.69053 0.695214 12.1239 0.908648
4315.27 0.710384 0.712658 11.8353 0.908604
4315.62 0.730182 0.729552 11.562 0.908561
4315.97 0.748944 0.745624 11.301 0.908518
4316.33 0.765425 0.760623 11.0578 0.908477
4316.68 0.778733 0.774354 10.926 0.908437
4317.03 0.789107 0.786669 10.7966 0.908397
4317.39 0.797021 0.797439 10.6976 0.908359
4317.74 0.803185 0.806516 10.6246 0.908322
4318.09 0.808528 0.813737 10.5524 0.908285
4318.45 0.81374 0.818933 10.5106 0.90825
4318.8 0.818467 0.821964 10.4697 0.908216
4319.15 0.822075 0.82276 10.4439 0.908182
4319.51 0.82378 0.821354 10.4376 0.90815
4319.86 0.822615 0.81787 10.4313 0.908119
4320.21 0.817971 0.812487 10.4775 0.908088
4320.57 0.811279 0.8054 10.5306 0.908059
4320.92 0.804649 0.796801 10.5974 0.90803
4321.27 0.798231 0.786881 10.6905 0.908003
4321.63 0.789223 0.77584 10.7849 0.907976
4321.98 0.775108 0.763914 10.9867 0.907951
4322.34 0.757357 0.751391 11.2223 0.907926
4322.69 0.739232 0.738606 11.453 0.907903
4323.04 0.723085 0.725912 11.6526 0.90788
4323.4 0.709491 0.713677 11.8574 0.907858
4323.75 0.698744 0.702262 12.0168 0.907838
4324.1 0.69036 0.692002 12.1583 0.907818
4324.46 0.683402 0.6832 12.2936 0.907799
4324.81 0.677298 0.676138 12.3866 0.907782
4325.17 0.672387 0.671066 12.4807 0.907765
4325.52 0.669135 0.668202 12.5406 0.907749
4325.87 0.667865 0.667696 12.5794 0.907734
4326.23 0.668798 0.669606 12.6096 0.907721
4326.58 0.672048 0.673857 12.5347 0.907708
4326.94 0.677401 0.680236 12.4605 0.907696
4327.29 0.684582 0.688434 12.3543 0.907685
4327.64 0.693366 0.698092 12.2214 0.907675
4328.0 0.703576 0.708855 12.0907 0.907666
4328.35 0.715045 0.720412 11.9135 0.907658
4328.71 0.727648 0.732493 11.7398 0.907651
4329.06 0.741259 0.744833 11.5613 0.907645
4329.41 0.755479 0.757133 11.3768 0.907639
4329.77 0.7696 0.769082 11.1967 0.907635
4330.12 0.782865 0.780372 11.0424 0.907632
4330.48 0.794352 0.790736 10.8934 0.90763
4330.83 0.803111 0.799989 10.7781 0.907628
4331.19 0.809292 0.80806 10.7162 0.907628
4331.54 0.814596 0.814946 10.6549 0.907629
4331.89 0.820546 0.820688 10.5853 0.90763
4332.25 0.826694 0.825332 10.5146 0.907633
4332.6 0.831794 0.828904 10.4555 0.907636
4332.96 0.835137 0.83138 10.4231 0.90764
4333.31 0.836957 0.832696 10.3907 0.907646
4333.67 0.837564 0.83276 10.391 0.907652
4334.02 0.837095 0.831471 10.4019 0.907659
4334.38 0.835604 0.828731 10.4217 0.907667
4334.73 0.833002 0.824478 10.4745 0.907676
4335.09 0.828905 0.8187 10.5276 0.907686
4335.44 0.822921 0.811435 10.6077 0.907697
4335.8 0.815029 0.802765 10.7015 0.907709
4336.15 0.805436 0.792842 10.8046 0.907722
4336.5 0.794399 0.781892 10.9596 0.907736
4336.86 0.782284 0.770193 11.118 0.907751
4337.21 0.76948 0.758068 11.2959 0.907767
4337.57 0.756364 0.745882 11.489 0.907783
4337.92 0.74331 0.733991 11.6842 0.907801
4338.28 0.730745 0.722715 11.8442 0.907819
4338.63 0.719279 0.712343 12.0074 0.907839
4338.99 0.709539 0.703142 12.1407 0.907859
4339.34 0.701689 0.695355 12.2464 0.907881
4339.7 0.695473 0.689196 12.3534 0.907903
4340.05 0.690592 0.684828 12.4122 0.907926
4340.41 0.686651 0.682335 12.4713 0.90795
4340.76 0.683268 0.68171 12.524 0.907975
4341.12 0.68112 0.68285 12.5692 0.908001
4341.47 0.682052 0.685596 12.6146 0.908028
4341.83 0.687347 0.689778 12.5238 0.908056
4342.19 0.695186 0.695243 12.4237 0.908085
4342.54 0.702832 0.701852 12.3328 0.908114
4342.9 0.709085 0.709467 12.2548 0.908145
4343.25 0.714774 0.717917 12.1775 0.908176
4343.61 0.72083 0.726982 12.0772 0.908209
4343.96 0.727954 0.736399 11.9745 0.908242
4344.32 0.736754 0.745885 11.8632 0.908277
4344.67 0.747305 0.755179 11.734 0.908312
4345.03 0.758852 0.764082 11.6068 0.908348
4345.38 0.77054 0.772462 11.478 0.908385
4345.74 0.781328 0.78024 11.3503 0.908423
4346.09 0.790093 0.787375 11.2366 0.908462
4346.45 0.796374 0.793822 11.1565 0.908502
4346.81 0.800931 0.799496 11.0772 0.908542
4347.16 0.804607 0.804272 11.0231 0.908584
4347.52 0.807773 0.807996 10.9781 0.908627
4347.87 0.810549 0.810515 10.9375 0.90867
4348.23 0.81291 0.811715 10.9132 0.908714
4348.58 0.814512 0.811554 10.8889 0.90876
4348.94 0.814993 0.810075 10.8851 0.908806
4349.3 0.814207 0.807388 10.891 0.908853
4349.65 0.812148 0.803657 10.9023 0.908901
4350.01 0.808855 0.799086 10.9452 0.90895
4350.36 0.804474 0.793901 10.9884 0.909
4350.72 0.799149 0.788354 11.0563 0.90905
4351.08 0.792723 0.782732 11.1403 0.909102
4351.43 0.784819 0.777326 11.229 0.909155
4351.79 0.77569 0.772393 11.3576 0.909208
4352.14 0.767526 0.768138 11.4884 0.909262
4352.5 0.762739 0.764712 11.5642 0.909317
4352.86 0.761103 0.762196 11.5957 0.909374
4353.21 0.760148 0.760628 11.6276 0.909431
4353.57 0.758062 0.760051 11.6654 0.909489
4353.92 0.755666 0.760507 11.7034 0.909547
4354.28 0.754355 0.762015 11.7254 0.909607
4354.64 0.755066 0.764557 11.7319 0.909668
4354.99 0.758292 0.768058 11.7383 0.909729
4355.35 0.764076 0.77235 11.6904 0.909792
4355.71 0.770658 0.777176 11.6417 0.909855
4356.06 0.775863 0.782242 11.5857 0.909919
4356.42 0.779365 0.787263 11.5209 0.909984
4356.78 0.782912 0.792 11.4567 0.91005
4357.13 0.787962 0.796328 11.3868 0.910117
4357.49 0.793999 0.800259 11.317 0.910185
4357.85 0.799917 0.803897 11.259 0.910253
4358.2 0.805036 0.807405 11.2174 0.910323
4358.56 0.809221 0.810965 11.176 0.910393
4358.91 0.812427 0.814715 11.1461 0.910464
4359.27 0.814914 0.818704 11.1178 0.910536
4359.63 0.817045 0.822921 11.0882 0.910609
4359.98 0.81921 0.827303 11.0564 0.910683
4360.34 0.821828 0.831751 11.0247 0.910758
4360.7 0.825286 0.836169 10.9793 0.910834
4361.06 0.829719 0.840497 10.9314 0.91091
4361.41 0.835162 0.8447 10.879 0.910988
4361.77 0.841442 0.848757 10.8165 0.911066
4362.13 0.848051 0.852665 10.7546 0.911145
4362.48 0.854455 0.856407 10.6962 0.911225
4362.84 0.860144 0.859927 10.639 0.911306
4363.2 0.864626 0.863135 10.5899 0.911388
4363.55 0.867635 0.86591 10.5617 0.91147
4363.91 0.86932 0.868105 10.5336 0.911554
4364.27 0.8699 0.86958 10.517 0.911638
4364.62 0.869793 0.870249 10.5042 0.911723
4364.98 0.869515 0.87007 10.4944 0.911809
4365.34 0.869402 0.869079 10.4941 0.911895
4365.7 0.869399 0.867393 10.4939 0.911982
4366.05 0.869325 0.865164 10.5137 0.912071
4366.41 0.868155 0.862543 10.5419 0.912159
4366.77 0.864382 0.859663 10.5795 0.912249
4367.13 0.857592 0.856597 10.6577 0.91234
4367.48 0.849879 0.853349 10.7368 0.912431
4367.84 0.843537 0.849896 10.7919 0.912523
4368.2 0.83912 0.846207 10.8351 0.912615
4368.55 0.83607 0.842259 10.8782 0.912708
4368.91 0.833781 0.838062 10.9197 0.912802
4369.27 0.831556 0.833672 10.9614 0.912897
4369.63 0.828715 0.829166 11.0131 0.912993
4369.98 0.825013 0.824623 11.0708 0.913089
4370.34 0.820508 0.820119 11.1311 0.913186
4370.7 0.815349 0.815694 11.2074 0.913283
4371.06 0.809925 0.811336 11.2845 0.913381
4371.42 0.804658 0.807 11.3569 0.91348
4371.77 0.799807 0.802626 11.4264 0.913579
4372.13 0.795507 0.79816 11.4949 0.913679
4372.49 0.791794 0.793601 11.546 0.91378
4372.85 0.788401 0.789018 11.5975 0.913881
4373.2 0.785016 0.78454 11.6456 0.913983
4373.56 0.781557 0.780341 11.6911 0.914086
4373.92 0.778135 0.776621 11.7359 0.914189
4374.28 0.774897 0.773563 11.7643 0.914292
4374.64 0.772107 0.7713 11.7928 0.914397
4374.99 0.770045 0.769903 11.811 0.914501
4375.35 0.768859 0.769355 11.8206 0.914607
4375.71 0.768582 0.769547 11.8299 0.914713
4376.07 0.76915 0.770294 11.8331 0.914819
4376.43 0.770163 0.771357 11.8363 0.914926
4376.78 0.771164 0.772468 11.8353 0.915034
4377.14 0.772169 0.773371 11.8304 0.915142
4377.5 0.773656 0.773846 11.8255 0.91525
4377.86 0.775821 0.773706 11.7981 0.915359
4378.22 0.77766 0.772787 11.7708 0.915469
4378.57 0.777887 0.77095 11.7773 0.915579
4378.93 0.77583 0.768049 11.8195 0.915689
4379.29 0.771451 0.763939 11.8621 0.9158
4379.65 0.764865 0.7585 11.974 0.915912
4380.01 0.756721 0.751658 12.0894 0.916024
4380.37 0.747799 0.743406 12.2212 0.916136
4380.72 0.738469 0.733849 12.3727 0.916249
4381.08 0.72865 0.723209 12.527 0.916362
4381.44 0.718274 0.71182 12.703 0.916475
4381.8 0.70745 0.700104 12.8837 0.916589
4382.16 0.696344 0.688546 13.0634 0.916704
4382.52 0.685389 0.677618 13.2406 0.916819
4382.88 0.675323 0.667746 13.4214 0.916934
4383.23 0.666825 0.659284 13.5402 0.917049
4383.59 0.660176 0.652481 13.6556 0.917165
4383.95 0.65553 0.647475 13.7435 0.917282
4384.31 0.652806 0.644315 13.792 0.917398
4384.67 0.651638 0.642982 13.8407 0.917515
4385.03 0.65166 0.643405 13.8418 0.917633
4385.39 0.652593 0.645482 13.8383 0.91775
4385.74 0.654202 0.649099 13.822 0.917868
4386.1 0.656664 0.654107 13.787 0.917987
4386.46 0.660695 0.660315 13.7522 0.918105
4386.82 0.666814 0.667474 13.6273 0.918224
4387.18 0.674272 0.675295 13.4939 0.918343
4387.54 0.681902 0.683463 13.3674 0.918463
4387.9 0.689072 0.691674 13.2504 0.918583
4388.26 0.695864 0.699662 13.135 0.918703
4388.62 0.702441 0.707228 13.0197 0.918823
4388.98 0.70913 0.71425 12.9058 0.918943
4389.33 0.71631 0.72069 12.7939 0.919064
4389.69 0.724047 0.726581 12.6844 0.919185
4390.05 0.731972 0.732007 12.5762 0.919306
4390.41 0.739593 0.737092 12.4875 0.919427
4390.77 0.745887 0.741951 12.4023 0.919549
4391.13 0.749657 0.746686 12.3496 0.919671
4391.49 0.750855 0.751377 12.3524 0.919793
4391.85 0.751078 0.756079 12.3552 0.919915
4392.21 0.751908 0.76081 12.3308 0.920037
4392.57 0.754072 0.765568 12.302 0.92016
4392.93 0.757959 0.770327 12.259 0.920282
4393.29 0.763442 0.775044 12.1903 0.920405
4393.65 0.769642 0.779686 12.1221 0.920528
4394.01 0.775671 0.784248 12.0527 0.920651
4394.37 0.780966 0.788761 11.9834 0.920774
4394.72 0.7851 0.793281 11.9232 0.920898
4395.08 0.788181 0.79786 11.8791 0.921021
4395.44 0.791115 0.80251 11.8352 0.921144
4395.8 0.79475 0.807172 11.7827 0.921268
4396.16 0.799149 0.811723 11.7289 0.921392
4396.52 0.804055 0.815975 11.6741 0.921515
4396.88 0.809074 0.819732 11.617 0.921639
4397.24 0.8136 0.822823 11.5603 0.921763
4397.6 0.817064 0.825125 11.5292 0.921887
4397.96 0.81926 0.826565 11.5031 0.922011
4398.32 0.820127 0.827124 11.4862 0.922135
4398.68 0.819798 0.826805 11.487 0.922259
4399.04 0.818694 0.825612 11.4879 0.922383
4399.4 0.81722 0.82355 11.5113 0.922507
4399.76 0.815534 0.820606 11.5391 0.922631
4400.12 0.813679 0.816764 11.5786 0.922755
4400.48 0.811119 0.812012 11.6409 0.922879
4400.84 0.806426 0.806362 11.7037 0.923003
4401.2 0.798488 0.799847 11.8123 0.923126
4401.56 0.788762 0.792563 11.9312 0.92325
4401.92 0.779712 0.784657 12.0368 0.923374
4402.28 0.772551 0.776335 12.1139 0.923498
4402.64 0.766574 0.767858 12.1917 0.923621
4403.0 0.760944 0.759526 12.2914 0.923745
4403.36 0.755037 0.751632 12.3964 0.923869
4403.72 0.748321 0.744435 12.5051 0.923992
4404.08 0.740813 0.738123 12.6198 0.924115
4404.44 0.733359 0.732809 12.7361 0.924238
4404.8 0.726905 0.728559 12.8018 0.924361
4405.16 0.722584 0.725422 12.8584 0.924484
4405.53 0.72159 0.723465 12.8766 0.924607
4405.89 0.724378 0.722795 12.8222 0.92473
4406.25 0.730295 0.723548 12.7682 0.924852
4406.61 0.738525 0.725854 12.6601 0.924975
4406.97 0.747795 0.7298 12.544 0.925097
4407.33 0.756669 0.73539 12.4352 0.925219
4407.69 0.764316 0.742524 12.3381 0.925341
4408.05 0.770798 0.75099 12.2421 0.925462
4408.41 0.776312 0.760478 12.161 0.925584
4408.77 0.781466 0.770624 12.0828 0.925705
4409.13 0.787011 0.781049 12.0045 0.925826
4409.49 0.793355 0.791384 11.9253 0.925947
4409.85 0.800408 0.801304 11.8468 0.926067
4410.21 0.807983 0.810544 11.7504 0.926187
4410.57 0.815543 0.818879 11.6523 0.926307
4410.94 0.82243 0.826132 11.565 0.926427
4411.3 0.828275 0.832187 11.4944 0.926546
4411.66 0.833113 0.836977 11.4244 0.926666
4412.02 0.837076 0.840485 11.3766 0.926784
4412.38 0.840679 0.842757 11.332 0.926903
4412.74 0.844563 0.84389 11.2851 0.927021
4413.1 0.848971 0.84403 11.2347 0.927139
4413.46 0.853607 0.843358 11.1846 0.927256
4413.82 0.858054 0.842077 11.1332 0.927373
4414.18 0.861444 0.840417 11.082 0.92749
4414.55 0.862777 0.838614 11.0537 0.927606
4414.91 0.862048 0.836901 11.0589 0.927722
4415.27 0.86053 0.835513 11.064 0.927838
4415.63 0.859241 0.83468 11.0925 0.927953
4415.99 0.857407 0.834577 11.1234 0.928067
4416.35 0.853712 0.835333 11.1775 0.928181
4416.71 0.848371 0.83702 11.2643 0.928295
4417.07 0.843471 0.839623 11.352 0.928409
4417.44 0.840917 0.843036 11.3768 0.928521
4417.8 0.841113 0.847096 11.3967 0.928634
4418.16 0.843977 0.851564 11.3854 0.928746
4418.52 0.848617 0.85615 11.3345 0.928857
4418.88 0.853194 0.860567 11.284 0.928968
4419.24 0.856259 0.864567 11.2542 0.929078
4419.61 0.85843 0.867938 11.2257 0.929188
4419.97 0.86089 0.870559 11.2015 0.929297
4420.33 0.863833 0.872393 11.1824 0.929406
4420.69 0.866352 0.873438 11.1633 0.929514
4421.05 0.86765 0.873727 11.1638 0.929621
4421.41 0.867638 0.873339 11.1649 0.929728
4421.78 0.866428 0.872365 11.1694 0.929835
4422.14 0.86438 0.870912 11.1775 0.929941
4422.5 0.862108 0.869129 11.1857 0.930046
4422.86 0.860191 0.867177 11.1909 0.93015
4423.22 0.859023 0.865193 11.1961 0.930254
4423.58 0.858933 0.863299 11.1978 0.930357
4423.95 0.859839 0.861592 11.1962 0.93046
4424.31 0.861255 0.860126 11.195 0.930562
4424.67 0.862611 0.858936 11.2152 0.930663
4425.03 0.863067 0.858064 11.2355 0.930763
4425.39 0.86179 0.857537 11.2632 0.930863
4425.76 0.859291 0.857369 11.2972 0.930962
4426.12 0.857305 0.857553 11.3288 0.931061
4426.48 0.857187 0.858046 11.3137 0.931158
4426.84 0.858855 0.858752 11.2987 0.931255
4427.21 0.861893 0.859541 11.2733 0.931351
4427.57 0.865494 0.860271 11.24 0.931447
4427.93 0.86852 0.860806 11.209 0.931541
4428.29 0.870132 0.861043 11.2007 0.931635
4428.65 0.870468 0.86096 11.1925 0.931728
4429.02 0.869802 0.860588 11.2035 0.93182
4429.38 0.867647 0.859988 11.2274 0.931911
4429.74 0.862926 0.859227 11.2593 0.932002
4430.1 0.855618 0.85835 11.3518 0.932092
4430.47 0.848751 0.857323 11.4454 0.932181
4430.83 0.845645 0.85606 11.4841 0.932268
4431.19 0.846351 0.85446 11.4904 0.932356
4431.55 0.8486 0.852447 11.4958 0.932442
4431.92 0.850301 0.850005 11.4961 0.932527
4432.28 0.849939 0.847222 11.4965 0.932611
4432.64 0.846307 0.844282 11.5286 0.932695
4433.0 0.840689 0.841415 11.5769 0.932778
4433.37 0.835965 0.838865 11.6207 0.932859
4433.73 0.83382 0.836848 11.6435 0.93294
4434.09 0.833102 0.835526 11.6663 0.93302
4434.46 0.832401 0.835006 11.6725 0.933098
4434.82 0.831774 0.835348 11.6718 0.933176
4435.18 0.832129 0.836572 11.6647 0.933253
4435.54 0.833982 0.838654 11.6358 0.933329
4435.91 0.837 0.84154 11.607 0.933403
4436.27 0.840741 0.845133 11.572 0.933477
4436.63 0.844716 0.849302 11.535 0.93355
4437.0 0.848414 0.853908 11.4993 0.933622
4437.36 0.851544 0.858819 11.4671 0.933692
4437.72 0.854227 0.863888 11.435 0.933762
4438.09 0.856658 0.868961 11.4076 0.93383
4438.45 0.859279 0.873865 11.3816 0.933898
4438.81 0.862642 0.878389 11.3468 0.933964
