"v (km/s)" BF[g(v)]
174.474 0.00787659
179.928 0.00643915
185.382 0.00515026
190.836 0.00445402
196.29 0.00429856
201.745 0.00448514
207.199 0.00476719
212.654 0.00491069
218.108 0.00479562
223.563 0.00448114
229.018 0.00410796
234.473 0.00378037
239.928 0.00354734
245.383 0.00341386
250.838 0.00334466
256.293 0.00327592
261.749 0.00315786
267.204 0.00298471
272.66 0.00278531
278.116 0.00258677
283.572 0.0024168
289.028 0.00228573
294.484 0.00218026
299.94 0.00207427
305.396 0.00195307
310.852 0.00181815
316.309 0.00167863
321.765 0.00154436
327.222 0.00142574
332.679 0.00132492
338.135 0.00123485
343.592 0.00114898
349.049 0.00106318
354.506 0.00097695
359.964 0.000893434
365.421 0.000819083
370.878 0.000757161
376.336 0.000707413
381.793 0.00066905
387.251 0.000639375
392.709 0.000615557
398.167 0.000595873
403.625 0.000579176
409.083 0.000563049
414.541 0.000545856
420.0 0.000527309
425.458 0.00050648
430.916 0.000482147
436.375 0.000453975
441.834 0.000422552
447.293 0.000387879
452.751 0.000350607
458.21 0.000312603
463.67 0.000276286
469.129 0.000243158
474.588 0.000214329
480.048 0.000190637
485.507 0.000172464
490.967 0.000159147
496.426 0.000150159
501.886 0.00014539
507.346 0.00014419
512.806 0.000144802
518.266 0.00014557
523.726 0.000145632
529.187 0.000144598
534.647 0.000142562
540.107 0.000140449
545.568 0.000139798
551.029 0.000141592
556.49 0.000146079
561.95 0.000152552
567.411 0.000158778
572.873 0.000160783
578.334 0.00015452
583.795 0.000138562
589.256 0.00011569
594.718 9.13568e-05
600.179 7.0461e-05
605.641 5.51498e-05
611.103 4.49887e-05
616.565 3.8332e-05
622.027 3.32935e-05
627.489 2.83271e-05
632.951 2.27184e-05
638.413 1.68636e-05
643.876 1.17205e-05
649.338 7.90181e-06
654.801 5.39607e-06
660.263 3.86019e-06
665.726 2.90515e-06
671.189 2.22917e-06
676.652 1.64467e-06
682.115 1.0848e-06
687.578 5.86526e-07
693.042 2.26722e-07
698.505 4.28606e-08
703.968 1.17239e-10
709.432 2.68145e-08
714.896 6.49309e-08
720.359 8.68028e-08
725.823 8.68146e-08
731.287 7.01651e-08
736.751 4.59382e-08
742.216 2.32776e-08
747.68 8.05342e-09
753.144 1.18576e-09
758.609 7.0209e-11
764.073 1.41734e-09
769.538 3.05512e-09
775.003 4.14113e-09
780.467 4.58196e-09
785.932 4.53232e-09
791.397 4.18048e-09
796.863 3.68644e-09
802.328 3.18214e-09
807.793 2.76874e-09
813.259 2.49184e-09
818.724 2.34354e-09
824.19 2.29059e-09
829.656 2.30215e-09
835.122 2.39866e-09
840.588 2.68264e-09
846.054 3.33032e-09
851.52 4.557e-09
856.986 6.49656e-09
862.452 8.95022e-09
867.919 1.11689e-08
873.385 1.20776e-08
878.852 1.08765e-08
884.319 7.49634e-09
889.786 2.93068e-09
895.253 1.21973e-11
900.72 4.64787e-09
906.187 2.52746e-08
911.654 6.63929e-08
917.121 1.15541e-07
922.589 1.34184e-07
928.056 8.04749e-08
933.524 1.03042e-09
938.992 1.9251e-07
944.46 1.29918e-06
949.928 4.04225e-06
955.396 8.52587e-06
960.864 1.37781e-05
966.332 1.82664e-05
971.8 2.1354e-05
977.269 2.45048e-05
982.737 3.21176e-05
988.206 5.57798e-05
993.675 0.000135844
999.143 0.000436724
1004.61 0.00166717
