"v (km/s)" BF[g(v)]
-435.741 0.0015828
-430.298 0.00171297
-424.855 0.00188226
-419.412 0.00206421
-413.969 0.00220504
-408.526 0.00224591
-403.082 0.00218358
-397.639 0.00209022
-392.195 0.00206423
-386.752 0.00219458
-381.308 0.0024807
-375.864 0.00282296
-370.42 0.00309222
-364.976 0.0031727
-359.532 0.00310448
-354.088 0.00303844
-348.643 0.0030528
-343.199 0.00317978
-337.754 0.00340452
-332.31 0.00367848
-326.865 0.00396785
-321.42 0.00422941
-315.975 0.00443328
-310.53 0.0045558
-305.085 0.00461697
-299.64 0.00468181
-294.195 0.00478317
-288.749 0.00494354
-283.304 0.00517417
-277.858 0.00546532
-272.412 0.00579578
-266.966 0.00610623
-261.521 0.00631676
-256.075 0.00637561
-250.628 0.00633857
-245.182 0.00634727
-239.736 0.00650228
-234.289 0.0068297
-228.843 0.00727087
-223.396 0.00766984
-217.95 0.0079118
-212.503 0.0079628
-207.056 0.00781326
-201.609 0.00757734
-196.162 0.00747905
-190.715 0.00776833
-185.267 0.00860095
-179.82 0.00982591
-174.372 0.0107056
-168.925 0.0101919
-163.477 0.00826174
-158.029 0.00625705
-152.581 0.00560836
-147.133 0.00818011
-141.685 0.0238342
-136.237 0.00894176
-130.789 0.00615803
-125.34 0.00676855
-119.892 0.00897079
-114.443 0.011296
-108.995 0.0122661
-103.546 0.0117498
-98.097 0.0107637
-92.648 0.0101266
-87.1989 0.0100333
-81.7497 0.0103089
-76.3004 0.0106765
-70.851 0.0109818
-65.4015 0.0112084
-59.952 0.0113579
-54.5023 0.011378
-49.0525 0.0111419
-43.6026 0.0107877
-38.1526 0.0106794
-32.7026 0.010888
-27.2524 0.0111934
-21.8021 0.0113427
-16.3517 0.0112574
-10.9012 0.011017
-5.45067 0.0106344
-1.13164e-09 0.0103611
5.45077 0.0103657
10.9016 0.0104618
16.3526 0.0105911
21.8037 0.0105462
27.2549 0.0102813
32.7061 0.0100186
38.1575 0.00979034
43.609 0.00963785
49.0605 0.00970626
54.5122 0.0100271
59.9639 0.0103713
65.4158 0.0102989
70.8678 0.00956312
76.3198 0.00846584
81.772 0.00770119
87.2242 0.00787024
92.6766 0.00921036
98.1291 0.0112181
103.582 0.0119253
109.034 0.00937459
114.487 0.00518415
119.94 0.00246015
125.393 0.00178243
130.846 0.00411266
136.299 0.0350986
141.752 0.00305469
147.206 0.00125008
152.659 0.00181945
158.113 0.00396399
163.566 0.00707142
169.02 0.0086562
174.474 0.00774525
179.928 0.00593767
185.382 0.00461217
190.836 0.00404497
196.29 0.00405692
201.745 0.00437484
207.199 0.00469558
212.654 0.00477459
218.108 0.00455071
223.563 0.00416447
229.018 0.00378739
234.473 0.00350272
239.928 0.0033283
245.383 0.00324788
250.838 0.0032116
256.293 0.00314366
261.749 0.00299433
267.204 0.00277609
272.66 0.00254172
278.116 0.00232877
283.572 0.00216801
289.028 0.00206532
294.484 0.00199776
299.94 0.00192821
305.396 0.00183628
310.852 0.00172496
316.309 0.00160797
321.765 0.00149936
327.222 0.00141352
332.679 0.00135257
338.135 0.00130359
343.592 0.0012525
349.049 0.00118788
354.506 0.00110534
359.964 0.00100946
365.421 0.000913562
370.878 0.000826289
376.336 0.000749616
381.793 0.000683927
387.251 0.00062637
392.709 0.000574289
398.167 0.000527097
403.625 0.000484978
409.083 0.000446414
414.541 0.000410566
420.0 0.000377734
425.458 0.000347172
430.916 0.000317613
436.375 0.000288226
441.834 0.000258411
447.293 0.000226717
452.751 0.000192596
458.21 0.000157506
463.67 0.000124311
469.129 9.53581e-05
474.588 7.21196e-05
480.048 5.49237e-05
485.507 4.31066e-05
490.967 3.53454e-05
496.426 3.05726e-05
501.886 2.81266e-05
507.346 2.74365e-05
512.806 2.7813e-05
518.266 2.87543e-05
523.726 3.009e-05
529.187 3.18069e-05
534.647 3.39839e-05
540.107 3.69407e-05
545.568 4.13099e-05
551.029 4.77092e-05
556.49 5.67772e-05
561.95 6.90861e-05
567.411 8.45526e-05
572.873 0.000101298
578.334 0.000115335
583.795 0.000122155
589.256 0.000119977
594.718 0.000111457
600.179 0.000102143
605.641 9.70901e-05
611.103 9.89317e-05
616.565 0.00010791
622.027 0.000121399
627.489 0.000133188
632.951 0.000135268
638.413 0.000123819
643.876 0.000102857
649.338 7.98944e-05
654.801 6.00489e-05
660.263 4.47546e-05
665.726 3.31542e-05
671.189 2.39626e-05
676.652 1.64066e-05
682.115 1.03452e-05
687.578 5.90555e-06
693.042 3.04911e-06
698.505 1.45699e-06
703.968 6.80699e-07
709.432 3.37315e-07
714.896 1.92777e-07
720.359 1.34358e-07
725.823 1.13733e-07
731.287 1.09115e-07
736.751 1.07466e-07
742.216 1.01403e-07
747.68 8.91813e-08
753.144 7.35579e-08
758.609 5.8398e-08
764.073 4.63805e-08
769.538 3.75173e-08
775.003 2.97197e-08
780.467 2.09426e-08
785.932 1.14355e-08
791.397 3.69144e-09
796.863 1.7789e-10
802.328 6.3799e-10
807.793 2.36267e-09
813.259 3.22425e-09
818.724 2.88108e-09
824.19 1.91176e-09
829.656 9.36472e-10
835.122 3.09964e-10
840.588 6.42781e-11
846.054 2.13006e-11
851.52 8.35626e-11
856.986 4.69588e-10
862.452 1.56679e-09
867.919 3.21591e-09
873.385 4.18994e-09
878.852 3.04102e-09
884.319 3.34259e-10
889.786 3.70876e-09
895.253 4.33302e-08
900.72 2.13575e-07
906.187 7.52142e-07
911.654 2.14034e-06
917.121 5.17413e-06
922.589 1.09346e-05
928.056 2.05422e-05
933.524 3.46833e-05
938.992 5.27627e-05
944.46 7.18145e-05
949.928 8.63726e-05
955.396 9.13218e-05
960.864 8.54636e-05
966.332 7.2144e-05
971.8 5.74815e-05
977.269 4.72011e-05
982.737 4.56151e-05
988.206 5.94946e-05
993.675 0.000112784
999.143 0.000303785
1004.61 0.00105972
