Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4075.93,0.54761,0.539846,1.99633,0.826317
4076.0,0.547501,0.539729,1.99706,0.826205
4076.08,0.547431,0.539657,1.99779,0.826092
4076.15,0.547408,0.539538,1.99852,0.82598
4076.23,0.547438,0.539362,1.99903,0.825868
4076.3,0.547526,0.539079,1.99912,0.825757
4076.37,0.547671,0.538693,1.9992,0.825646
4076.45,0.547873,0.538327,1.99885,0.825535
4076.52,0.548126,0.538116,1.99825,0.825424
4076.6,0.548422,0.538073,1.99765,0.825314
4076.67,0.548751,0.538171,1.99706,0.825203
4076.74,0.549106,0.538405,1.99646,0.825094
4076.82,0.54948,0.538697,1.99587,0.824984
4076.89,0.549866,0.53895,1.99527,0.824875
4076.97,0.550256,0.539116,1.99468,0.824766
4077.04,0.550643,0.539239,1.99409,0.824657
4077.11,0.55102,0.53931,1.99349,0.824548
4077.19,0.551378,0.539356,1.9929,0.82444
4077.26,0.551708,0.539467,1.99251,0.824332
4077.34,0.552006,0.539731,1.99215,0.824225
4077.41,0.552271,0.540098,1.99187,0.824118
4077.49,0.552501,0.540496,1.99194,0.824011
4077.56,0.552705,0.540889,1.99202,0.823904
4077.63,0.55289,0.541224,1.9921,0.823797
4077.71,0.553064,0.541459,1.99217,0.823691
4077.78,0.553234,0.541639,1.99225,0.823585
4077.86,0.553406,0.541893,1.99233,0.82348
4077.93,0.553587,0.542299,1.99241,0.823374
4078.0,0.553783,0.542822,1.99248,0.823269
4078.08,0.554002,0.543381,1.99256,0.823165
4078.15,0.554251,0.543906,1.99264,0.82306
4078.23,0.554537,0.54437,1.9926,0.822956
4078.3,0.554866,0.544781,1.99234,0.822852
4078.38,0.555244,0.545182,1.99208,0.822749
4078.45,0.555675,0.545622,1.99106,0.822646
4078.52,0.556155,0.546129,1.98965,0.822543
4078.6,0.556681,0.546677,1.98824,0.82244
4078.67,0.557245,0.547231,1.98683,0.822338
4078.75,0.557842,0.547763,1.98542,0.822236
4078.82,0.558469,0.54828,1.98402,0.822134
4078.89,0.559121,0.548793,1.98262,0.822033
4078.97,0.559792,0.549319,1.98121,0.821932
4079.04,0.560477,0.549861,1.97981,0.821831
4079.12,0.561172,0.550399,1.97841,0.82173
4079.19,0.561871,0.550934,1.97702,0.82163
4079.26,0.56257,0.551486,1.97558,0.82153
4079.34,0.563263,0.552083,1.97413,0.821431
4079.41,0.563947,0.552718,1.9726,0.821332
4079.49,0.564619,0.553392,1.97068,0.821233
4079.56,0.565282,0.554104,1.96875,0.821134
4079.64,0.565937,0.554836,1.96683,0.821036
4079.71,0.566588,0.555581,1.96491,0.820938
4079.78,0.567237,0.556334,1.963,0.82084
4079.86,0.567886,0.55709,1.96108,0.820742
4079.93,0.568539,0.557831,1.95917,0.820645
4080.01,0.569197,0.558579,1.95727,0.820549
4080.08,0.569863,0.559327,1.95536,0.820452
4080.16,0.570539,0.560051,1.95346,0.820356
4080.23,0.571229,0.56077,1.95156,0.82026
4080.3,0.571934,0.561526,1.94966,0.820165
4080.38,0.572657,0.562322,1.94777,0.820069
4080.45,0.573401,0.563166,1.94561,0.819975
4080.53,0.574165,0.56412,1.94333,0.81988
4080.6,0.574947,0.565169,1.94105,0.819786
4080.67,0.575747,0.566219,1.93876,0.819692
4080.75,0.576561,0.567185,1.93647,0.819598
4080.82,0.577389,0.56805,1.93419,0.819505
4080.9,0.578228,0.568771,1.93192,0.819412
4080.97,0.579076,0.56938,1.92964,0.819319
4081.05,0.579931,0.570023,1.92737,0.819227
4081.12,0.580792,0.570854,1.92511,0.819135
4081.19,0.581657,0.571853,1.92284,0.819044
4081.27,0.582524,0.572907,1.92059,0.818952
4081.34,0.583391,0.573915,1.91833,0.818861
4081.42,0.584256,0.574823,1.91611,0.818771
4081.49,0.585118,0.575575,1.91401,0.81868
4081.56,0.585974,0.5762,1.91192,0.81859
4081.64,0.586823,0.576875,1.90984,0.818501
4081.71,0.587665,0.577757,1.90778,0.818411
4081.79,0.588497,0.578818,1.90573,0.818322
4081.86,0.589318,0.579936,1.90368,0.818234
4081.94,0.590126,0.581067,1.90163,0.818145
4082.01,0.590921,0.582136,1.89959,0.818057
4082.08,0.591701,0.583068,1.89755,0.81797
4082.16,0.592464,0.583845,1.89551,0.817882
4082.23,0.593209,0.584556,1.89348,0.817795
4082.31,0.593934,0.585204,1.89144,0.817709
4082.38,0.594639,0.585797,1.88942,0.817622
4082.46,0.595321,0.5864,1.88789,0.817536
4082.53,0.595979,0.587097,1.88653,0.817451
4082.6,0.596615,0.587885,1.88519,0.817365
4082.68,0.597227,0.588752,1.88415,0.81728
4082.75,0.597817,0.589694,1.8831,0.817196
4082.83,0.598385,0.590624,1.88206,0.817112
4082.9,0.598932,0.591416,1.88102,0.817028
4082.98,0.599458,0.592038,1.87998,0.816944
4083.05,0.599964,0.592582,1.87894,0.816861
4083.12,0.60045,0.593113,1.8779,0.816778
4083.2,0.600917,0.593661,1.87687,0.816696
4083.27,0.601365,0.594276,1.87583,0.816613
4083.35,0.601795,0.594997,1.87479,0.816532
4083.42,0.602207,0.595741,1.87388,0.81645
4083.49,0.602602,0.596452,1.87329,0.816369
4083.57,0.602982,0.597128,1.8727,0.816288
4083.64,0.603351,0.597753,1.87233,0.816208
4083.72,0.603712,0.598299,1.87212,0.816128
4083.79,0.604072,0.598808,1.87191,0.816048
4083.87,0.604434,0.599318,1.8717,0.815969
4083.94,0.604804,0.599804,1.87149,0.81589
4084.01,0.605187,0.600257,1.87128,0.815811
4084.09,0.605587,0.600679,1.87107,0.815733
4084.16,0.606009,0.601081,1.87086,0.815655
4084.24,0.606457,0.60151,1.87065,0.815577
4084.31,0.606937,0.602061,1.87043,0.8155
4084.39,0.607455,0.602748,1.87022,0.815423
4084.46,0.608015,0.603513,1.86923,0.815346
4084.53,0.60862,0.60431,1.86805,0.81527
4084.61,0.609271,0.605097,1.8667,0.815195
4084.68,0.609968,0.605816,1.86408,0.815119
4084.76,0.610708,0.606448,1.86145,0.815044
4084.83,0.611484,0.607063,1.85884,0.814969
4084.91,0.612292,0.607712,1.85623,0.814895
4084.98,0.613129,0.608388,1.85362,0.814821
4085.05,0.61399,0.609062,1.85102,0.814748
4085.13,0.614871,0.609726,1.84843,0.814674
4085.2,0.615769,0.610396,1.84584,0.814601
4085.28,0.616678,0.611085,1.84326,0.814529
4085.35,0.617595,0.61182,1.84068,0.814457
4085.43,0.618515,0.612622,1.83819,0.814385
4085.5,0.619434,0.613488,1.83585,0.814314
4085.57,0.620349,0.614377,1.83351,0.814243
4085.65,0.621256,0.61527,1.83161,0.814172
4085.72,0.622151,0.616174,1.82994,0.814102
4085.8,0.623033,0.617077,1.82826,0.814032
4085.87,0.6239,0.617956,1.82659,0.813963
4085.95,0.624747,0.618811,1.82493,0.813893
4086.02,0.625574,0.619639,1.82326,0.813825
4086.09,0.626376,0.620405,1.8216,0.813756
4086.17,0.627153,0.621104,1.81994,0.813688
4086.24,0.627901,0.621782,1.81828,0.813621
4086.32,0.628618,0.62247,1.81662,0.813553
4086.39,0.629301,0.623164,1.81497,0.813487
4086.47,0.629947,0.623872,1.81332,0.81342
4086.54,0.630555,0.624611,1.81168,0.813354
4086.61,0.631121,0.625365,1.81005,0.813288
4086.69,0.631646,0.626113,1.80846,0.813223
4086.76,0.632131,0.62686,1.80687,0.813158
4086.84,0.632578,0.627603,1.80528,0.813094
4086.91,0.632989,0.628303,1.8037,0.813029
4086.99,0.633366,0.628941,1.80211,0.812966
4087.06,0.633711,0.629538,1.80053,0.812902
4087.13,0.634026,0.630125,1.79895,0.812839
4087.21,0.634312,0.630721,1.79738,0.812777
4087.28,0.634572,0.63139,1.7958,0.812714
4087.36,0.634808,0.632172,1.79423,0.812653
4087.43,0.635022,0.632996,1.79266,0.812591
4087.51,0.635215,0.63378,1.79109,0.81253
4087.58,0.635389,0.634495,1.78952,0.81247
4087.65,0.635547,0.635118,1.78932,0.812409
4087.73,0.635688,0.635601,1.7896,0.812349
4087.8,0.635812,0.635993,1.78989,0.81229
4087.88,0.635918,0.636356,1.79024,0.812231
4087.95,0.636006,0.636722,1.79058,0.812172
4088.03,0.636075,0.637138,1.79092,0.812114
4088.1,0.636124,0.637669,1.79127,0.812056
4088.17,0.636152,0.638295,1.79161,0.811999
4088.25,0.636159,0.638924,1.79196,0.811942
4088.32,0.636145,0.639517,1.7923,0.811885
4088.4,0.636108,0.640071,1.79265,0.811829
4088.47,0.636048,0.640604,1.79299,0.811773
