"v (km/s)" BF[g(v)]
-81.7497 0.00727668
-76.3004 0.00753225
-70.851 0.00782903
-65.4015 0.0080875
-59.952 0.00822724
-54.5023 0.00819216
-49.0525 0.00792739
-43.6026 0.00759256
-38.1526 0.00748248
-32.7026 0.0076376
-27.2524 0.00790634
-21.8021 0.00812234
-16.3517 0.00820796
-10.9012 0.00814641
-5.45067 0.00782756
-1.13164e-09 0.00744619
5.45077 0.0072363
10.9016 0.00715548
16.3526 0.00723238
21.8037 0.00726089
27.2549 0.00711301
32.7061 0.00694732
38.1575 0.00684584
43.609 0.00690728
49.0605 0.00723765
54.5122 0.00776883
59.9639 0.00818206
65.4158 0.00804079
70.8678 0.00723024
76.3198 0.00618276
81.772 0.00557086
87.2242 0.00590886
92.6766 0.00745061
98.1291 0.00969228
103.582 0.0103014
109.034 0.0072632
114.487 0.00316017
119.94 0.00106833
125.393 0.000638658
130.846 0.00213344
136.299 0.0388469
141.752 0.00168436
147.206 0.000496711
152.659 0.000912566
158.113 0.00283934
163.566 0.0064689
169.02 0.00889588
174.474 0.00812397
179.928 0.00602838
185.382 0.0045093
190.836 0.00393132
196.29 0.00406461
201.745 0.00460003
207.199 0.00515896
212.654 0.00539292
218.108 0.00519801
223.563 0.0047657
229.018 0.00433831
234.473 0.00403373
239.928 0.00387588
245.383 0.00384313
250.838 0.00387015
256.293 0.00385761
261.749 0.0037399
267.204 0.00354002
272.66 0.00333762
278.116 0.00318498
283.572 0.00312192
289.028 0.00315028
294.484 0.00322293
299.94 0.00326307
305.396 0.00322124
310.852 0.0030988
316.309 0.00292912
321.765 0.0027526
327.222 0.0026122
332.679 0.00252217
338.135 0.00246269
343.592 0.00240911
349.049 0.00234081
354.506 0.00225021
359.964 0.00214671
365.421 0.00205653
370.878 0.00199327
376.336 0.00195301
381.793 0.00192819
387.251 0.00190409
392.709 0.00186901
398.167 0.00182212
403.625 0.00176962
409.083 0.00171238
414.541 0.00165194
420.0 0.0015921
425.458 0.00153146
430.916 0.00146616
436.375 0.00139665
441.834 0.00132764
447.293 0.00125889
452.751 0.00118852
458.21 0.00111701
463.67 0.00104817
469.129 0.000982941
474.588 0.000922709
480.048 0.000869906
485.507 0.000826411
490.967 0.000788375
496.426 0.000755304
501.886 0.000732727
507.346 0.000723377
512.806 0.000720587
518.266 0.000716282
523.726 0.000704824
529.187 0.000680301
534.647 0.000638826
540.107 0.000584673
545.568 0.000529976
551.029 0.000485396
556.49 0.000458627
561.95 0.000453036
567.411 0.000465625
572.873 0.000483546
578.334 0.000485231
583.795 0.000449417
589.256 0.000371202
594.718 0.000268463
600.179 0.000169624
605.641 9.36632e-05
611.103 4.41179e-05
616.565 1.63529e-05
622.027 3.89637e-06
627.489 3.08644e-07
632.951 1.84315e-08
638.413 4.41491e-08
643.876 7.39647e-10
649.338 6.61934e-08
654.801 1.02581e-07
660.263 4.93874e-08
665.726 1.74612e-09
671.189 2.18477e-08
676.652 9.21707e-08
682.115 1.66113e-07
687.578 2.08344e-07
693.042 2.07241e-07
698.505 1.715e-07
703.968 1.2011e-07
709.432 7.09438e-08
714.896 3.38411e-08
720.359 1.10033e-08
725.823 9.18095e-10
731.287 1.722e-09
736.751 1.27796e-08
742.216 3.43469e-08
747.68 6.62189e-08
753.144 1.06738e-07
758.609 1.52691e-07
764.073 1.99704e-07
769.538 2.43633e-07
775.003 2.81745e-07
780.467 3.12689e-07
785.932 3.35991e-07
791.397 3.52305e-07
796.863 3.63637e-07
802.328 3.73321e-07
807.793 3.85639e-07
813.259 4.03821e-07
818.724 4.27746e-07
824.19 4.52263e-07
829.656 4.66849e-07
835.122 4.56975e-07
840.588 4.06374e-07
846.054 3.04371e-07
851.52 1.64027e-07
856.986 3.93904e-08
862.452 1.43494e-09
867.919 5.95078e-08
873.385 1.24748e-07
878.852 1.07799e-07
884.319 3.4442e-08
889.786 1.36361e-11
895.253 1.90959e-08
900.72 1.96741e-08
906.187 7.95313e-10
911.654 1.46148e-09
917.121 4.18729e-08
922.589 1.01311e-06
928.056 6.10473e-06
933.524 2.01151e-05
938.992 4.5407e-05
944.46 7.74973e-05
949.928 0.000105452
955.396 0.000119303
960.864 0.000117067
966.332 0.000104116
971.8 8.88457e-05
977.269 7.87301e-05
982.737 8.00357e-05
988.206 0.000102403
993.675 0.000172585
999.143 0.00037281
1004.61 0.000950085
