"v (km/s)" BF[g(v)]
430.916 0.000152575
436.375 0.000111657
441.834 7.63788e-05
447.293 4.92125e-05
452.751 3.03369e-05
458.21 1.8362e-05
463.67 1.13419e-05
469.129 7.52579e-06
474.588 5.70881e-06
480.048 5.24807e-06
485.507 5.99553e-06
490.967 8.25172e-06
496.426 1.28157e-05
501.886 2.10217e-05
507.346 3.4573e-05
512.806 5.49828e-05
518.266 8.29045e-05
523.726 0.000117678
529.187 0.000157144
534.647 0.000198055
540.107 0.000237273
545.568 0.000272687
551.029 0.000303222
556.49 0.000328524
561.95 0.000348185
567.411 0.000361022
572.873 0.000364921
578.334 0.000358202
583.795 0.000341187
589.256 0.000316833
594.718 0.000289945
600.179 0.000265586
605.641 0.000247443
611.103 0.000237013
616.565 0.000233799
622.027 0.000235925
627.489 0.000240379
632.951 0.000243697
638.413 0.000243426
643.876 0.000238993
649.338 0.000231261
654.801 0.000221298
660.263 0.000209493
665.726 0.00019517
671.189 0.000177046
676.652 0.000154244
682.115 0.000127246
687.578 9.79965e-05
693.042 6.94487e-05
698.505 4.4541e-05
703.968 2.53599e-05
709.432 1.24541e-05
714.896 4.97356e-06
720.359 1.38698e-06
725.823 1.39938e-07
731.287 4.26548e-08
736.751 3.665e-07
742.216 7.48649e-07
747.68 1.0495e-06
753.144 1.24209e-06
758.609 1.34379e-06
764.073 1.38095e-06
769.538 1.37651e-06
775.003 1.34625e-06
780.467 1.29942e-06
785.932 1.24126e-06
791.397 1.17595e-06
796.863 1.1079e-06
802.328 1.04022e-06
807.793 9.73968e-07
813.259 9.08322e-07
818.724 8.40945e-07
824.19 7.66794e-07
829.656 6.78312e-07
835.122 5.65639e-07
840.588 4.18923e-07
846.054 2.39103e-07
851.52 6.30749e-08
856.986 9.14084e-09
862.452 3.32017e-07
867.919 1.43469e-06
873.385 3.76617e-06
878.852 7.61469e-06
884.319 1.28949e-05
889.786 1.90467e-05
895.253 2.51026e-05
900.72 2.98658e-05
906.187 3.21414e-05
911.654 3.11634e-05
917.121 2.69836e-05
922.589 2.05895e-05
928.056 1.35451e-05
933.524 7.39897e-06
938.992 3.10344e-06
944.46 8.05214e-07
949.928 3.8235e-08
955.396 9.37145e-08
960.864 3.67792e-07
966.332 5.42698e-07
971.8 5.57021e-07
977.269 4.72833e-07
982.737 3.64401e-07
988.206 2.74156e-07
993.675 2.1532e-07
999.143 1.87099e-07
1004.61 1.86006e-07
